file,dataset,config,n_records,n_valid,n_errors,n_skipped,old_metrics_schema_version,new_metrics_schema_version,old_auto_rate,new_decision_auto_rate,tier_auto_rate,delta_auto_rate,human_review_rate,auto_include_rate,auto_exclude_rate,sensitivity,specificity,tp,fn,tn,fp,ranking_wss95_ecs,ranking_wss95_p_include,ranking_wss95_final_score,result_rows_sha256,status,issues
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010038/a13b_coverage_rule.json,CLEF_CD010038,a13b_coverage_rule,8867,8867,0,0,1,2,0.4701702943498365,0.4701702943498365,0.4701702943498365,0.0,0.5298297056501635,0.0042855531746926806,0.4658847411751438,1.0,0.46635809437796344,9,0,4131,4727,,,0.1563832186759896,823290bc283f67d120babaa5c42235ba38690896d7cdaa46082e744dccbb2193,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010038/a14a_difficulty_floor_060.json,CLEF_CD010038,a14a_difficulty_floor_060,8867,8867,0,0,1,2,0.4701702943498365,0.4701702943498365,0.4701702943498365,0.0,0.5298297056501635,0.0042855531746926806,0.4658847411751438,1.0,0.46635809437796344,9,0,4131,4727,,,0.1563832186759896,823290bc283f67d120babaa5c42235ba38690896d7cdaa46082e744dccbb2193,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010038/a14b_difficulty_floor_080.json,CLEF_CD010038,a14b_difficulty_floor_080,8867,8867,0,0,1,2,0.4701702943498365,0.4701702943498365,0.4701702943498365,0.0,0.5298297056501635,0.0042855531746926806,0.4658847411751438,1.0,0.46635809437796344,9,0,4131,4727,,,0.1563832186759896,823290bc283f67d120babaa5c42235ba38690896d7cdaa46082e744dccbb2193,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010038/a14c_difficulty_floor_100.json,CLEF_CD010038,a14c_difficulty_floor_100,8867,8867,0,0,1,2,0.4701702943498365,0.4701702943498365,0.4701702943498365,0.0,0.5298297056501635,0.0042855531746926806,0.4658847411751438,1.0,0.46635809437796344,9,0,4131,4727,,,0.1563832186759896,823290bc283f67d120babaa5c42235ba38690896d7cdaa46082e744dccbb2193,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010038/a2.json,CLEF_CD010038,a2,8867,8867,0,0,1,2,0.9888350062027743,0.9888350062027743,0.9967294462614188,0.0,0.011164993797225669,0.001691665726852374,0.987143340475922,1.0,0.9881463084217657,9,0,8753,105,,,0.9425566708018495,5b7bc1548538b8beb7d02906a618ae9d6317364e21b39287bdedee710c4a673b,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010038/a3.json,CLEF_CD010038,a3,8867,8867,0,0,1,2,0.5084019397767001,0.5084019397767001,0.5084019397767001,0.0,0.4915980602232999,0.004849441750310139,0.50355249802639,0.8888888888888888,0.5039512305260782,8,1,4464,4394,,,0.9425566708018495,648d54a8bd6c8a8baaf206942766c6a335b5d9746cd8d21b7f3d28777c17ae5b,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010038/a4.json,CLEF_CD010038,a4,8867,8867,0,0,1,2,0.16600879666177965,0.16600879666177965,0.16600879666177965,0.0,0.8339912033382204,0.004849441750310139,0.1611593549114695,0.8888888888888888,0.16121020546398734,8,1,1428,7430,,,0.9425566708018495,f44ad93e669818d75210c93357734e14ab8f4f5cd2f49460e83cf39ef37aec83,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010038/a5.json,CLEF_CD010038,a5,8867,8867,0,0,1,2,0.18822600654110747,0.18822600654110747,0.18822600654110747,0.0,0.8117739934588926,0.008571106349385361,0.17965490019172212,1.0,0.17983743508692707,9,0,1593,7265,,,0.9442483365287019,47e82217440abcc9d7caf35fca8dd76d257c3b95c9caa3e681e755d685a24ad3,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010038/a6.json,CLEF_CD010038,a6,8867,8867,0,0,1,2,0.1877748956806135,0.1877748956806135,0.1877748956806135,0.0,0.8122251043193864,0.003947220029322206,0.1838276756512913,0.8888888888888888,0.1839015579137503,8,1,1629,7229,,,-0.04774444569753021,18704993d8d8e320740b47c424502e05d901f4481983c0153692c1b6fe26f5a5,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010038/a7.json,CLEF_CD010038,a7,8867,8867,0,0,1,2,0.1877748956806135,0.1877748956806135,0.1877748956806135,0.0,0.8122251043193864,0.0042855531746926806,0.18348934250592083,0.8888888888888888,0.18356288101151502,8,1,1626,7232,,,0.9368050073305514,e0c291d9affb72394f4031f3c84d8cadfe26791902f535c7ce2514e525261e90,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010038/a8.json,CLEF_CD010038,a8,8867,8867,0,0,1,2,0.1877748956806135,0.1877748956806135,0.1877748956806135,0.0,0.8122251043193864,0.0042855531746926806,0.18348934250592083,0.8888888888888888,0.18356288101151502,8,1,1626,7232,,,0.9368050073305514,e0c291d9affb72394f4031f3c84d8cadfe26791902f535c7ce2514e525261e90,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010038/a9.json,CLEF_CD010038,a9,8867,8867,0,0,1,2,0.1877748956806135,0.1877748956806135,0.1877748956806135,0.0,0.8122251043193864,0.0042855531746926806,0.18348934250592083,0.8888888888888888,0.18356288101151502,8,1,1626,7232,,,0.9368050073305514,0584a9621d2752a3f9c59459b137696b1a7c5610b54d138de26c9441ef136b0f,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010038/a9_no_sprt.json,CLEF_CD010038,a9_no_sprt,8867,8867,0,0,1,2,0.16600879666177965,0.16600879666177965,0.16600879666177965,0.0,0.8339912033382204,0.004849441750310139,0.1611593549114695,0.8888888888888888,0.16121020546398734,8,1,1428,7430,,,0.9421055599413556,2fbf5394e7756060b9c8bd5a0b51d587aacbe44429040430a53c15d2488caa72,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010038/solo_deepseek-v3.json,CLEF_CD010038,solo_deepseek-v3,8867,8867,0,0,1,2,1.0,1.0,1.0,0.0,0.0,0.0029322205932107814,0.9970677794067893,0.7777777777777778,0.9978550462858433,7,2,8839,19,0.026463290853727256,,0.842184504341942,a40edb695db12fb95d6de5f78ca38ff6f62a1806cc8cc6e264106cb690ae4efc,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010038/solo_kimi-k2.json,CLEF_CD010038,solo_kimi-k2,8867,8867,0,0,1,2,0.9996616668546295,0.9996616668546295,1.0,0.0,0.0003383331453704748,0.003608886883951731,0.9960527799706778,0.8888888888888888,0.9969519078798826,8,1,8831,27,0.02668884628397425,,0.894738919589489,96c6089963e17512c345e861923a9d999d8be13b948682a50878c4656e15b308,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010038/solo_llama4-maverick.json,CLEF_CD010038,solo_llama4-maverick,8867,8867,0,0,1,2,1.0,1.0,1.0,0.0,0.0,0.00496221946543363,0.9950377805345664,0.7777777777777778,0.9958229848724317,7,2,8821,37,0.026463290853727256,,0.9141366865907297,e6799abd5f6003a8c641ef65d8613a2aa8d673b4985eb8a5f33e959b93d88174,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010038/solo_qwen3.json,CLEF_CD010038,solo_qwen3,8867,8867,0,0,1,2,1.0,1.0,1.0,0.0,0.0,0.008007217773767903,0.9919927822262321,0.7777777777777778,0.9927748927523143,7,2,8794,64,0.026801623999097732,,0.916053907747829,b287f670f7367e294ec24af72031d34c6266b3b500e4d267865bdc38c8b3a0fa,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010239/a0.json,CLEF_CD010239,a0,224,224,0,0,1,2,1.0,1.0,1.0,0.0,0.0,0.017857142857142856,0.9821428571428571,0.3,0.9953271028037384,3,7,213,1,0.2178571428571428,,0.08392857142857138,23bb19df578bcf36888c2c12140b288ffb2eda43c998399b9b806719adfde465,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010239/a1.json,CLEF_CD010239,a1,224,224,0,0,1,2,0.9553571428571429,0.9553571428571429,0.9821428571428571,0.0,0.044642857142857144,0.022321428571428572,0.9330357142857143,1.0,0.9766355140186916,10,0,209,5,0.8919642857142857,,0.8607142857142857,3f9a4db375bf80b8cbcd96f9f24cdcd365f4c571163d5bd832892b15ce5c147d,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010239/a10_fixed_margin.json,CLEF_CD010239,a10_fixed_margin,224,224,0,0,1,2,0.7455357142857143,0.7455357142857143,0.7455357142857143,0.0,0.2544642857142857,0.6919642857142857,0.05357142857142857,0.9,0.0514018691588785,9,1,11,203,0.838392857142857,0.012499999999999956,0.012499999999999956,4fe842feaf8995e5439c33de4c705c75e29d1a1e6663c0fa6340fe9b8b40268e,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010239/a11_rule_exclude.json,CLEF_CD010239,a11_rule_exclude,224,224,0,0,1,2,0.06696428571428571,0.06696428571428571,0.06696428571428571,0.0,0.9330357142857143,0.0625,0.004464285714285714,1.0,0.004672897196261682,10,0,1,213,0.682142857142857,0.06160714285714282,0.06160714285714282,98e9d77da5feafd47c308f905f682ca9a5d0cdd4647df68bbb0d586756008238,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010239/a13b_coverage_rule.json,CLEF_CD010239,a13b_coverage_rule,224,224,0,0,1,2,0.06696428571428571,0.06696428571428571,0.06696428571428571,0.0,0.9330357142857143,0.0625,0.004464285714285714,1.0,0.004672897196261682,10,0,1,213,0.682142857142857,0.06160714285714282,0.06160714285714282,933b2b28aedfc7fa8a7ae1e02eeecc5dbbf22c9c79dd732f661c35dc60497a40,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010239/a14a_difficulty_floor_060.json,CLEF_CD010239,a14a_difficulty_floor_060,224,224,0,0,1,2,0.06696428571428571,0.06696428571428571,0.06696428571428571,0.0,0.9330357142857143,0.0625,0.004464285714285714,1.0,0.004672897196261682,10,0,1,213,0.682142857142857,0.06160714285714282,0.06160714285714282,933b2b28aedfc7fa8a7ae1e02eeecc5dbbf22c9c79dd732f661c35dc60497a40,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010239/a14b_difficulty_floor_080.json,CLEF_CD010239,a14b_difficulty_floor_080,224,224,0,0,1,2,0.06696428571428571,0.06696428571428571,0.06696428571428571,0.0,0.9330357142857143,0.0625,0.004464285714285714,1.0,0.004672897196261682,10,0,1,213,0.682142857142857,0.06160714285714282,0.06160714285714282,933b2b28aedfc7fa8a7ae1e02eeecc5dbbf22c9c79dd732f661c35dc60497a40,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010239/a14c_difficulty_floor_100.json,CLEF_CD010239,a14c_difficulty_floor_100,224,224,0,0,1,2,0.06696428571428571,0.06696428571428571,0.06696428571428571,0.0,0.9330357142857143,0.0625,0.004464285714285714,1.0,0.004672897196261682,10,0,1,213,0.682142857142857,0.06160714285714282,0.06160714285714282,933b2b28aedfc7fa8a7ae1e02eeecc5dbbf22c9c79dd732f661c35dc60497a40,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010239/a2.json,CLEF_CD010239,a2,224,224,0,0,1,2,0.9464285714285714,0.9464285714285714,0.9732142857142857,0.0,0.05357142857142857,0.013392857142857142,0.9330357142857143,1.0,0.9766355140186916,10,0,209,5,0.8919642857142857,0.8964285714285714,0.8964285714285714,3508390698cfc204108b0fa354a33874f8d6fba99fc81589b3618011a8f06ddb,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010239/a3.json,CLEF_CD010239,a3,224,224,0,0,1,2,0.9821428571428571,0.9821428571428571,0.9821428571428571,0.0,0.017857142857142856,0.04017857142857143,0.9419642857142857,0.8,0.9766355140186916,8,2,209,5,0.8919642857142857,0.8964285714285714,0.8964285714285714,2f580278b058e100c85b5850ab501beb816f39b5ad6f6d21106a6e4a11da0f30,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010239/a4.json,CLEF_CD010239,a4,224,224,0,0,1,2,0.16071428571428573,0.16071428571428573,0.16071428571428573,0.0,0.8392857142857143,0.04017857142857143,0.12053571428571429,0.8,0.11682242990654206,8,2,25,189,0.8919642857142857,0.8964285714285714,0.8964285714285714,d15e2fbdb2dadd4aa329b7723679cc2e38232184160f5893947da9bd5f60689a,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010239/a5.json,CLEF_CD010239,a5,224,224,0,0,1,2,0.15178571428571427,0.15178571428571427,0.15178571428571427,0.0,0.8482142857142857,0.044642857142857144,0.10714285714285714,0.7,0.09813084112149532,7,3,21,193,0.8294642857142857,0.49017857142857135,0.49017857142857135,78d87156723b9a8a9d530cfae3469dc493bc4d859734359782e980aeb839e9b1,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010239/a6.json,CLEF_CD010239,a6,224,224,0,0,1,2,0.7455357142857143,0.7455357142857143,0.7455357142857143,0.0,0.2544642857142857,0.6785714285714286,0.06696428571428571,0.7,0.056074766355140186,7,3,12,202,0.8339285714285714,0.025892857142857093,0.025892857142857093,a4fadecaa5854f41d7a45e8dc3dc07ca7f77327cffb75818a4addf5c206e2f88,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010239/a7.json,CLEF_CD010239,a7,224,224,0,0,1,2,0.7455357142857143,0.7455357142857143,0.7455357142857143,0.0,0.2544642857142857,0.6785714285714286,0.06696428571428571,0.7,0.056074766355140186,7,3,12,202,0.8339285714285714,0.025892857142857093,0.025892857142857093,f48692ec34ab81c1fb9640c0f6883b9a096583e5b608fdd2801ee280f81f0c66,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010239/a8.json,CLEF_CD010239,a8,224,224,0,0,1,2,0.7455357142857143,0.7455357142857143,0.7455357142857143,0.0,0.2544642857142857,0.6785714285714286,0.06696428571428571,0.7,0.056074766355140186,7,3,12,202,0.8339285714285714,0.025892857142857093,0.025892857142857093,f48692ec34ab81c1fb9640c0f6883b9a096583e5b608fdd2801ee280f81f0c66,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010239/a9.json,CLEF_CD010239,a9,224,224,0,0,1,2,0.7455357142857143,0.7455357142857143,0.7455357142857143,0.0,0.2544642857142857,0.6785714285714286,0.06696428571428571,0.7,0.056074766355140186,7,3,12,202,0.8339285714285714,0.025892857142857093,0.025892857142857093,62b1212334aa2640b2f20d9ff3763cdc4b023a1e84b0ef33e27e5ecf11344926,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010239/a9_no_sprt.json,CLEF_CD010239,a9_no_sprt,224,224,0,0,1,2,0.16071428571428573,0.16071428571428573,0.16071428571428573,0.0,0.8392857142857143,0.05803571428571429,0.10267857142857142,1.0,0.10747663551401869,10,0,23,191,0.8919642857142857,0.8919642857142857,0.8919642857142857,ff337064dcafbd790f7287bb9cf31a42e8348cb8b28b967f77c2ed7324cd5c27,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010239/solo_deepseek-v3.json,CLEF_CD010239,solo_deepseek-v3,224,224,0,0,1,2,1.0,1.0,1.0,0.0,0.0,0.017857142857142856,0.9821428571428571,0.3,0.9953271028037384,3,7,213,1,0.2178571428571428,,0.08392857142857138,23bb19df578bcf36888c2c12140b288ffb2eda43c998399b9b806719adfde465,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010239/solo_kimi-k2.json,CLEF_CD010239,solo_kimi-k2,224,224,0,0,1,2,1.0,1.0,1.0,0.0,0.0,0.026785714285714284,0.9732142857142857,0.5,0.9953271028037384,5,5,213,1,0.2178571428571428,,0.025892857142857093,78a8d4e46dce1e0949dffa7575a0654108634fa7c83ea4772b78de113d99898c,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010239/solo_llama4-maverick.json,CLEF_CD010239,solo_llama4-maverick,224,224,0,0,1,2,1.0,1.0,1.0,0.0,0.0,0.05357142857142857,0.9464285714285714,1.0,0.9906542056074766,10,0,212,2,0.2178571428571428,,0.8964285714285714,caa7a17eca592bb38b38d4e558dd1018c4fd508f2245c710cd83f79a393e9c9e,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010239/solo_qwen3.json,CLEF_CD010239,solo_qwen3,224,224,0,0,1,2,1.0,1.0,1.0,0.0,0.0,0.044642857142857144,0.9553571428571429,0.7,0.985981308411215,7,3,211,3,0.2178571428571428,,0.8339285714285714,44de8620b24b58a8d9bdb69abc7302f79d6df485b45fc973f80b5e8434da3b39,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010558/a0.json,CLEF_CD010558,a0,2815,2815,0,0,1,2,1.0,1.0,1.0,0.0,0.0,0.01172291296625222,0.9882770870337477,0.8,0.9910873440285205,8,2,2780,25,-0.038277087033747825,,0.8412966252220249,aeb37b8f53f08d71022a44655613417aec39f0b9a26a33f0a9900dbcdf5b9d04,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010558/a1.json,CLEF_CD010558,a1,2815,2815,0,0,1,2,0.9381882770870338,0.9381882770870338,0.9825932504440498,0.0,0.06181172291296625,0.011367673179396092,0.9268206039076377,1.0,0.9301247771836008,10,0,2609,196,0.8430728241563055,,0.8846358792184724,dcd56d865d29565fb7da0e3404d0e1adc3304d259c12e7c209d2f6aefd0d38bc,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010558/a10_fixed_margin.json,CLEF_CD010558,a10_fixed_margin,2815,2815,0,0,1,2,0.5108348134991119,0.5108348134991119,0.5108348134991119,0.0,0.4891651865008881,0.04227353463587922,0.4685612788632327,1.0,0.47023172905525845,10,0,1319,1486,0.8743339253996447,0.908436944937833,0.908436944937833,c9712b073ff925efa0b953a88b43fad82a98f7a8eb0880c0afae8e8065c8d0d2,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010558/a11_rule_exclude.json,CLEF_CD010558,a11_rule_exclude,2815,2815,0,0,1,2,0.32930728241563056,0.32930728241563056,0.32930728241563056,0.0,0.6706927175843694,0.03374777975133215,0.2955595026642984,1.0,0.2966131907308378,10,0,832,1973,0.8547957371225576,0.9070159857904084,0.9070159857904084,a7a97f68a94cf7a24132ddf69a6b2a48d234a490f891fee6cebdd7fed28ffa28,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010558/a13b_coverage_rule.json,CLEF_CD010558,a13b_coverage_rule,2815,2815,0,0,1,2,0.3488454706927176,0.3488454706927176,0.3488454706927176,0.0,0.6511545293072825,0.014209591474245116,0.3346358792184725,1.0,0.3358288770053476,10,0,942,1863,0.8178507992895204,0.09671403197158077,0.09671403197158077,c828323d656d09933947f1771e3459bbbe4e358b92458f252be07bcb62eb8a8f,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010558/a14a_difficulty_floor_060.json,CLEF_CD010558,a14a_difficulty_floor_060,2815,2815,0,0,1,2,0.3488454706927176,0.3488454706927176,0.3488454706927176,0.0,0.6511545293072825,0.014209591474245116,0.3346358792184725,1.0,0.3358288770053476,10,0,942,1863,0.8178507992895204,0.09671403197158077,0.09671403197158077,c828323d656d09933947f1771e3459bbbe4e358b92458f252be07bcb62eb8a8f,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010558/a14b_difficulty_floor_080.json,CLEF_CD010558,a14b_difficulty_floor_080,2815,2815,0,0,1,2,0.3488454706927176,0.3488454706927176,0.3488454706927176,0.0,0.6511545293072825,0.014209591474245116,0.3346358792184725,1.0,0.3358288770053476,10,0,942,1863,0.8178507992895204,0.09671403197158077,0.09671403197158077,c828323d656d09933947f1771e3459bbbe4e358b92458f252be07bcb62eb8a8f,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010558/a14c_difficulty_floor_100.json,CLEF_CD010558,a14c_difficulty_floor_100,2815,2815,0,0,1,2,0.3488454706927176,0.3488454706927176,0.3488454706927176,0.0,0.6511545293072825,0.014209591474245116,0.3346358792184725,1.0,0.3358288770053476,10,0,942,1863,0.8178507992895204,0.09671403197158077,0.09671403197158077,c828323d656d09933947f1771e3459bbbe4e358b92458f252be07bcb62eb8a8f,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010558/a2.json,CLEF_CD010558,a2,2815,2815,0,0,1,2,0.9353463587921848,0.9353463587921848,0.9797513321492007,0.0,0.06465364120781528,0.008880994671403197,0.9264653641207815,1.0,0.9297682709447416,10,0,2608,197,0.8430728241563055,0.8796625222024866,0.8796625222024866,b380a0d6fe792fa46604a57b89fc2b571d839823d1a5e4f11ae15fb6fff52ea1,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010558/a3.json,CLEF_CD010558,a3,2815,2815,0,0,1,2,0.7936056838365897,0.7936056838365897,0.7936056838365897,0.0,0.2063943161634103,0.028774422735346358,0.7648312611012433,0.9,0.7672014260249554,9,1,2152,653,0.8430728241563055,0.8796625222024866,0.8796625222024866,b3d7cccb4bf6cdebfcebad9eeb911e8e539d53177704a180740cd8ec16a0055c,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010558/a4.json,CLEF_CD010558,a4,2815,2815,0,0,1,2,0.5708703374777975,0.5708703374777975,0.5708703374777975,0.0,0.42912966252220247,0.028774422735346358,0.5420959147424511,0.9,0.5436720142602496,9,1,1525,1280,0.8384547069271758,0.8796625222024866,0.8796625222024866,c32f6f529e9de416b3afd3c96f12f4c2c13c16dbbd0f30fc063fdec1d354446c,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010558/a5.json,CLEF_CD010558,a5,2815,2815,0,0,1,2,0.5115452930728241,0.5115452930728241,0.5115452930728241,0.0,0.48845470692717585,0.06287744227353463,0.4486678507992895,1.0,0.4502673796791444,10,0,1263,1542,0.8544404973357016,0.8874777975133215,0.8874777975133215,590376525c3718478444fe59ebd98fd58d579a51c1ecc652d8bddf46b10d9cb9,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010558/a6.json,CLEF_CD010558,a6,2815,2815,0,0,1,2,0.5037300177619893,0.5037300177619893,0.5037300177619893,0.0,0.49626998223801067,0.04404973357015986,0.4596802841918295,1.0,0.46131907308377895,10,0,1294,1511,0.9269094138543517,0.9077264653641207,0.9077264653641207,554572874b8920c81330f64bc53c2ccf5b200e24605bb54929d134a6636576cc,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010558/a7.json,CLEF_CD010558,a7,2815,2815,0,0,1,2,0.5037300177619893,0.5037300177619893,0.5037300177619893,0.0,0.49626998223801067,0.04404973357015986,0.4596802841918295,1.0,0.46131907308377895,10,0,1294,1511,0.9269094138543517,0.9066607460035524,0.9066607460035524,bb71e6bdcb7939e251a36b0e06c05fb11af18bc5c7a06182ea6c731acae67297,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010558/a8.json,CLEF_CD010558,a8,2815,2815,0,0,1,2,0.5037300177619893,0.5037300177619893,0.5037300177619893,0.0,0.49626998223801067,0.04404973357015986,0.4596802841918295,1.0,0.46131907308377895,10,0,1294,1511,0.9269094138543517,0.9066607460035524,0.9066607460035524,bb71e6bdcb7939e251a36b0e06c05fb11af18bc5c7a06182ea6c731acae67297,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010558/a9.json,CLEF_CD010558,a9,2815,2815,0,0,1,2,0.5037300177619893,0.5037300177619893,0.5037300177619893,0.0,0.49626998223801067,0.04404973357015986,0.4596802841918295,1.0,0.46131907308377895,10,0,1294,1511,0.9269094138543517,0.9066607460035524,0.9066607460035524,fbda2fd0d0672245dab0d637da7a0037369b29516f605cfa1753f4842483454a,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010558/a9_no_sprt.json,CLEF_CD010558,a9_no_sprt,2815,2815,0,0,1,2,0.5680284191829484,0.5680284191829484,0.5680284191829484,0.0,0.4319715808170515,0.056127886323268206,0.5119005328596803,1.0,0.5137254901960784,10,0,1441,1364,0.8384547069271758,0.9006216696269982,0.9006216696269982,29f9f8cecc55e222132e5f2e791f3c7ecaaca2d30e6980dcc10134f45b34a71c,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010558/solo_deepseek-v3.json,CLEF_CD010558,solo_deepseek-v3,2815,2815,0,0,1,2,1.0,1.0,1.0,0.0,0.0,0.01172291296625222,0.9882770870337477,0.8,0.9910873440285205,8,2,2780,25,-0.038277087033747825,,0.8412966252220249,aeb37b8f53f08d71022a44655613417aec39f0b9a26a33f0a9900dbcdf5b9d04,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010558/solo_kimi-k2.json,CLEF_CD010558,solo_kimi-k2,2815,2815,0,0,1,2,0.9985790408525755,0.9985790408525755,0.9996447602131439,0.0,0.0014209591474245115,0.012433392539964476,0.986145648312611,0.8,0.9889483065953654,8,2,2774,31,,,-0.041119005328596844,9921b07fe9d637482acb1143dd9bebce073014944fedb6ed838ddf24f5f20570,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010558/solo_llama4-maverick.json,CLEF_CD010558,solo_llama4-maverick,2815,2815,0,0,1,2,1.0,1.0,1.0,0.0,0.0,0.034813499111900535,0.9651865008880994,0.9,0.968270944741533,9,1,2716,89,-0.038277087033747825,,0.8224689165186501,f5a54a543f03367b1d1bfefb674ab18a202979af742f8f8fe95a39de889406f4,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010558/solo_qwen3.json,CLEF_CD010558,solo_qwen3,2815,2815,0,0,1,2,1.0,1.0,1.0,0.0,0.0,0.06003552397868561,0.9399644760213144,0.7,0.9422459893048128,7,3,2643,162,-0.037921847246891696,,0.31163410301953814,d92058f84f3de228c067afa82762d0c81aa5b1ee2ea8e4e60e0d1bfb359e33b4,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010753/a0.json,CLEF_CD010753,a0,2539,2539,0,0,1,2,1.0,1.0,1.0,0.0,0.0,0.011027963765261915,0.9889720362347381,0.45,0.9924573243350536,9,11,2500,19,-0.004706577392674327,,0.7235328869633714,a185358d8318ef350aa6f48caf68f8cb6af4241c3a2119475611ba3bfe024209,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD010753/a1.json,CLEF_CD010753,a1,2539,2539,0,0,1,2,0.9208349743993698,0.9208349743993698,0.9858211894446632,0.0,0.07916502560063017,0.011815675462780622,0.9090192989365892,0.95,0.9158396188963874,19,1,2307,212,0.8523237495076802,,0.8511421819614021,64d17f8927d2353faff4cbe2fca1ba74eef3e5ba6452fb828d247472a90d475c,ok,
