scope,p_include_max,ecs_max,exclude_certainty_policy,model_policy,asreview_rank_min,selected_hr,selected_true_excludes,selected_true_includes_extra_fn,selection_precision_true_exclude,auto_rate_gain,new_auto_rate,new_fn,new_sensitivity
all,0.005,0.4,require_pass,early2,0.95,19,19,0,1.0,8.372220092446936e-05,0.39980435443573437,170,0.9593884376493073
all,0.005,0.5,require_pass,any,0.95,19,19,0,1.0,8.372220092446936e-05,0.39980435443573437,170,0.9593884376493073
all,0.005,0.5,require_pass,early2,0.95,19,19,0,1.0,8.372220092446936e-05,0.39980435443573437,170,0.9593884376493073
all,0.01,0.3,ignore,full4,0.5,17,17,0,1.0,7.490933766926206e-05,0.39979554157247915,170,0.9593884376493073
all,0.02,0.3,ignore,full4,0.5,17,17,0,1.0,7.490933766926206e-05,0.39979554157247915,170,0.9593884376493073
all,0.03,0.3,ignore,full4,0.5,17,17,0,1.0,7.490933766926206e-05,0.39979554157247915,170,0.9593884376493073
all,0.05,0.3,ignore,full4,0.5,17,17,0,1.0,7.490933766926206e-05,0.39979554157247915,170,0.9593884376493073
all,0.002,0.2,require_pass,any,0.95,16,16,0,1.0,7.05029060416584e-05,0.3997911351408516,170,0.9593884376493073
all,0.002,0.2,require_pass,early2,0.95,16,16,0,1.0,7.05029060416584e-05,0.3997911351408516,170,0.9593884376493073
all,0.002,0.3,require_pass,any,0.95,16,16,0,1.0,7.05029060416584e-05,0.3997911351408516,170,0.9593884376493073
all,0.002,0.3,require_pass,early2,0.95,16,16,0,1.0,7.05029060416584e-05,0.3997911351408516,170,0.9593884376493073
all,0.002,0.4,require_pass,any,0.95,16,16,0,1.0,7.05029060416584e-05,0.3997911351408516,170,0.9593884376493073
all,0.002,0.4,require_pass,early2,0.95,16,16,0,1.0,7.05029060416584e-05,0.3997911351408516,170,0.9593884376493073
all,0.002,0.5,require_pass,any,0.95,16,16,0,1.0,7.05029060416584e-05,0.3997911351408516,170,0.9593884376493073
all,0.002,0.5,require_pass,early2,0.95,16,16,0,1.0,7.05029060416584e-05,0.3997911351408516,170,0.9593884376493073
all,0.01,0.2,ignore,full4,0.5,16,16,0,1.0,7.05029060416584e-05,0.3997911351408516,170,0.9593884376493073
all,0.02,0.2,ignore,full4,0.5,16,16,0,1.0,7.05029060416584e-05,0.3997911351408516,170,0.9593884376493073
all,0.03,0.2,ignore,full4,0.5,16,16,0,1.0,7.05029060416584e-05,0.3997911351408516,170,0.9593884376493073
all,0.05,0.2,ignore,full4,0.5,16,16,0,1.0,7.05029060416584e-05,0.3997911351408516,170,0.9593884376493073
all,0.005,0.4,ignore,full4,0.5,15,15,0,1.0,6.609647441405475e-05,0.399786728709224,170,0.9593884376493073
all,0.002,0.5,ignore,full4,0.5,14,14,0,1.0,6.16900427864511e-05,0.39978232227759636,170,0.9593884376493073
all,0.002,0.4,ignore,full4,0.5,11,11,0,1.0,4.847074790364015e-05,0.39976910298271356,170,0.9593884376493073
all,0.005,0.2,ignore,full4,0.5,11,11,0,1.0,4.847074790364015e-05,0.39976910298271356,170,0.9593884376493073
all,0.005,0.3,ignore,full4,0.5,11,11,0,1.0,4.847074790364015e-05,0.39976910298271356,170,0.9593884376493073
all,0.002,0.2,ignore,full4,0.5,9,9,0,1.0,3.9657884648432854e-05,0.39976029011945835,170,0.9593884376493073
all,0.002,0.3,ignore,full4,0.5,9,9,0,1.0,3.9657884648432854e-05,0.39976029011945835,170,0.9593884376493073
all,0.01,0.5,ignore,full4,0.8,8,8,0,1.0,3.52514530208292e-05,0.3997558836878307,170,0.9593884376493073
all,0.02,0.5,ignore,full4,0.8,8,8,0,1.0,3.52514530208292e-05,0.3997558836878307,170,0.9593884376493073
all,0.03,0.5,ignore,full4,0.8,8,8,0,1.0,3.52514530208292e-05,0.3997558836878307,170,0.9593884376493073
all,0.05,0.5,ignore,full4,0.8,8,8,0,1.0,3.52514530208292e-05,0.3997558836878307,170,0.9593884376493073
all,0.01,0.5,ignore,full4,0.95,6,6,0,1.0,2.64385897656219e-05,0.39974707082457556,170,0.9593884376493073
all,0.02,0.5,ignore,full4,0.95,6,6,0,1.0,2.64385897656219e-05,0.39974707082457556,170,0.9593884376493073
all,0.03,0.5,ignore,full4,0.95,6,6,0,1.0,2.64385897656219e-05,0.39974707082457556,170,0.9593884376493073
all,0.05,0.5,ignore,full4,0.95,6,6,0,1.0,2.64385897656219e-05,0.39974707082457556,170,0.9593884376493073
all,0.01,0.4,ignore,full4,0.8,4,4,0,1.0,1.76257265104146e-05,0.39973825796132034,170,0.9593884376493073
all,0.02,0.4,ignore,full4,0.8,4,4,0,1.0,1.76257265104146e-05,0.39973825796132034,170,0.9593884376493073
all,0.03,0.4,ignore,full4,0.8,4,4,0,1.0,1.76257265104146e-05,0.39973825796132034,170,0.9593884376493073
all,0.05,0.4,ignore,full4,0.8,4,4,0,1.0,1.76257265104146e-05,0.39973825796132034,170,0.9593884376493073
all,0.01,0.2,ignore,full4,0.8,3,3,0,1.0,1.321929488281095e-05,0.3997338515296927,170,0.9593884376493073
all,0.01,0.3,ignore,full4,0.8,3,3,0,1.0,1.321929488281095e-05,0.3997338515296927,170,0.9593884376493073
all,0.02,0.2,ignore,full4,0.8,3,3,0,1.0,1.321929488281095e-05,0.3997338515296927,170,0.9593884376493073
all,0.02,0.3,ignore,full4,0.8,3,3,0,1.0,1.321929488281095e-05,0.3997338515296927,170,0.9593884376493073
all,0.03,0.2,ignore,full4,0.8,3,3,0,1.0,1.321929488281095e-05,0.3997338515296927,170,0.9593884376493073
all,0.03,0.3,ignore,full4,0.8,3,3,0,1.0,1.321929488281095e-05,0.3997338515296927,170,0.9593884376493073
all,0.05,0.2,ignore,full4,0.8,3,3,0,1.0,1.321929488281095e-05,0.3997338515296927,170,0.9593884376493073
all,0.05,0.3,ignore,full4,0.8,3,3,0,1.0,1.321929488281095e-05,0.3997338515296927,170,0.9593884376493073
all,0.005,0.2,ignore,full4,0.8,2,2,0,1.0,8.8128632552073e-06,0.39972944509806513,170,0.9593884376493073
all,0.005,0.3,ignore,full4,0.8,2,2,0,1.0,8.8128632552073e-06,0.39972944509806513,170,0.9593884376493073
all,0.005,0.4,ignore,full4,0.8,2,2,0,1.0,8.8128632552073e-06,0.39972944509806513,170,0.9593884376493073
all,0.005,0.5,ignore,full4,0.8,2,2,0,1.0,8.8128632552073e-06,0.39972944509806513,170,0.9593884376493073
all,0.01,0.2,ignore,full4,0.95,2,2,0,1.0,8.8128632552073e-06,0.39972944509806513,170,0.9593884376493073
all,0.01,0.3,ignore,full4,0.95,2,2,0,1.0,8.8128632552073e-06,0.39972944509806513,170,0.9593884376493073
all,0.01,0.4,ignore,full4,0.95,2,2,0,1.0,8.8128632552073e-06,0.39972944509806513,170,0.9593884376493073
all,0.02,0.2,ignore,full4,0.95,2,2,0,1.0,8.8128632552073e-06,0.39972944509806513,170,0.9593884376493073
all,0.02,0.3,ignore,full4,0.95,2,2,0,1.0,8.8128632552073e-06,0.39972944509806513,170,0.9593884376493073
all,0.02,0.4,ignore,full4,0.95,2,2,0,1.0,8.8128632552073e-06,0.39972944509806513,170,0.9593884376493073
all,0.03,0.2,ignore,full4,0.95,2,2,0,1.0,8.8128632552073e-06,0.39972944509806513,170,0.9593884376493073
all,0.03,0.3,ignore,full4,0.95,2,2,0,1.0,8.8128632552073e-06,0.39972944509806513,170,0.9593884376493073
all,0.03,0.4,ignore,full4,0.95,2,2,0,1.0,8.8128632552073e-06,0.39972944509806513,170,0.9593884376493073
all,0.05,0.2,ignore,full4,0.95,2,2,0,1.0,8.8128632552073e-06,0.39972944509806513,170,0.9593884376493073
all,0.05,0.3,ignore,full4,0.95,2,2,0,1.0,8.8128632552073e-06,0.39972944509806513,170,0.9593884376493073
all,0.05,0.4,ignore,full4,0.95,2,2,0,1.0,8.8128632552073e-06,0.39972944509806513,170,0.9593884376493073
all,0.002,0.2,ignore,full4,0.8,1,1,0,1.0,4.40643162760365e-06,0.3997250386664375,170,0.9593884376493073
all,0.002,0.2,ignore,full4,0.95,1,1,0,1.0,4.40643162760365e-06,0.3997250386664375,170,0.9593884376493073
all,0.002,0.3,ignore,full4,0.8,1,1,0,1.0,4.40643162760365e-06,0.3997250386664375,170,0.9593884376493073
all,0.002,0.3,ignore,full4,0.95,1,1,0,1.0,4.40643162760365e-06,0.3997250386664375,170,0.9593884376493073
all,0.002,0.4,ignore,full4,0.8,1,1,0,1.0,4.40643162760365e-06,0.3997250386664375,170,0.9593884376493073
all,0.002,0.4,ignore,full4,0.95,1,1,0,1.0,4.40643162760365e-06,0.3997250386664375,170,0.9593884376493073
all,0.002,0.5,ignore,full4,0.8,1,1,0,1.0,4.40643162760365e-06,0.3997250386664375,170,0.9593884376493073
all,0.002,0.5,ignore,full4,0.95,1,1,0,1.0,4.40643162760365e-06,0.3997250386664375,170,0.9593884376493073
all,0.005,0.2,ignore,full4,0.95,1,1,0,1.0,4.40643162760365e-06,0.3997250386664375,170,0.9593884376493073
all,0.005,0.3,ignore,full4,0.95,1,1,0,1.0,4.40643162760365e-06,0.3997250386664375,170,0.9593884376493073
all,0.005,0.4,ignore,full4,0.95,1,1,0,1.0,4.40643162760365e-06,0.3997250386664375,170,0.9593884376493073
all,0.005,0.5,ignore,full4,0.95,1,1,0,1.0,4.40643162760365e-06,0.3997250386664375,170,0.9593884376493073
all,0.01,0.4,ignore,any,0.95,7724,7723,1,0.9998705334023822,0.034035277891610594,0.4337559101264205,171,0.9591495461060678
all,0.02,0.4,ignore,any,0.95,7724,7723,1,0.9998705334023822,0.034035277891610594,0.4337559101264205,171,0.9591495461060678
all,0.03,0.4,ignore,any,0.95,7724,7723,1,0.9998705334023822,0.034035277891610594,0.4337559101264205,171,0.9591495461060678
all,0.05,0.4,ignore,any,0.95,7724,7723,1,0.9998705334023822,0.034035277891610594,0.4337559101264205,171,0.9591495461060678
all,0.01,0.4,ignore,early2,0.95,7722,7721,1,0.9998704998704999,0.034026465028355386,0.4337470972631653,171,0.9591495461060678
all,0.02,0.4,ignore,early2,0.95,7722,7721,1,0.9998704998704999,0.034026465028355386,0.4337470972631653,171,0.9591495461060678
all,0.03,0.4,ignore,early2,0.95,7722,7721,1,0.9998704998704999,0.034026465028355386,0.4337470972631653,171,0.9591495461060678
all,0.05,0.4,ignore,early2,0.95,7722,7721,1,0.9998704998704999,0.034026465028355386,0.4337470972631653,171,0.9591495461060678
all,0.01,0.3,ignore,any,0.95,7219,7218,1,0.999861476658817,0.03181002991967075,0.43153066215448066,171,0.9591495461060678
all,0.02,0.3,ignore,any,0.95,7219,7218,1,0.999861476658817,0.03181002991967075,0.43153066215448066,171,0.9591495461060678
all,0.03,0.3,ignore,any,0.95,7219,7218,1,0.999861476658817,0.03181002991967075,0.43153066215448066,171,0.9591495461060678
all,0.05,0.3,ignore,any,0.95,7219,7218,1,0.999861476658817,0.03181002991967075,0.43153066215448066,171,0.9591495461060678
all,0.01,0.3,ignore,early2,0.95,7217,7216,1,0.9998614382707496,0.031801217056415546,0.43152184929122545,171,0.9591495461060678
all,0.02,0.3,ignore,early2,0.95,7217,7216,1,0.9998614382707496,0.031801217056415546,0.43152184929122545,171,0.9591495461060678
all,0.03,0.3,ignore,early2,0.95,7217,7216,1,0.9998614382707496,0.031801217056415546,0.43152184929122545,171,0.9591495461060678
all,0.05,0.3,ignore,early2,0.95,7217,7216,1,0.9998614382707496,0.031801217056415546,0.43152184929122545,171,0.9591495461060678
all,0.01,0.2,ignore,any,0.95,7130,7129,1,0.999859747545582,0.031417857504814024,0.43113848973962393,171,0.9591495461060678
all,0.02,0.2,ignore,any,0.95,7130,7129,1,0.999859747545582,0.031417857504814024,0.43113848973962393,171,0.9591495461060678
all,0.03,0.2,ignore,any,0.95,7130,7129,1,0.999859747545582,0.031417857504814024,0.43113848973962393,171,0.9591495461060678
all,0.05,0.2,ignore,any,0.95,7130,7129,1,0.999859747545582,0.031417857504814024,0.43113848973962393,171,0.9591495461060678
all,0.01,0.2,ignore,early2,0.95,7128,7127,1,0.9998597081930415,0.03140904464155882,0.4311296768763687,171,0.9591495461060678
all,0.02,0.2,ignore,early2,0.95,7128,7127,1,0.9998597081930415,0.03140904464155882,0.4311296768763687,171,0.9591495461060678
all,0.03,0.2,ignore,early2,0.95,7128,7127,1,0.9998597081930415,0.03140904464155882,0.4311296768763687,171,0.9591495461060678
all,0.05,0.2,ignore,early2,0.95,7128,7127,1,0.9998597081930415,0.03140904464155882,0.4311296768763687,171,0.9591495461060678
all,0.005,0.5,ignore,any,0.8,2346,2345,1,0.9995737425404945,0.010337488598358164,0.41005812083316806,171,0.9591495461060678
all,0.005,0.5,ignore,early2,0.8,2344,2343,1,0.9995733788395904,0.010328675735102957,0.41004930796991285,171,0.9591495461060678
all,0.002,0.5,ignore,any,0.8,2071,2070,1,0.9995171414775471,0.00912571990076716,0.4088463521355771,171,0.9591495461060678
all,0.002,0.5,ignore,early2,0.8,2070,2069,1,0.9995169082125603,0.009121313469139556,0.4088419457039495,171,0.9591495461060678
all,0.005,0.5,ignore,any,0.95,418,417,1,0.9976076555023924,0.0018418884203383259,0.40156252065514825,171,0.9591495461060678
all,0.005,0.5,ignore,early2,0.95,417,416,1,0.9976019184652278,0.0018374819887107222,0.4015581142235206,171,0.9591495461060678
all,0.002,0.5,ignore,any,0.95,363,362,1,0.9972451790633609,0.001599534680820125,0.40132016691563005,171,0.9591495461060678
all,0.002,0.5,ignore,early2,0.95,362,361,1,0.9972375690607734,0.0015951282491925213,0.4013157604840024,171,0.9591495461060678
all,0.01,0.5,ignore,any,0.95,8405,8403,2,0.9997620464009518,0.037036057830008684,0.4367566900648186,172,0.9589106545628284
all,0.02,0.5,ignore,any,0.95,8405,8403,2,0.9997620464009518,0.037036057830008684,0.4367566900648186,172,0.9589106545628284
all,0.03,0.5,ignore,any,0.95,8405,8403,2,0.9997620464009518,0.037036057830008684,0.4367566900648186,172,0.9589106545628284
all,0.05,0.5,ignore,any,0.95,8405,8403,2,0.9997620464009518,0.037036057830008684,0.4367566900648186,172,0.9589106545628284
all,0.01,0.5,ignore,early2,0.95,8399,8397,2,0.9997618764138588,0.03700961924024306,0.43673025147505296,172,0.9589106545628284
all,0.02,0.5,ignore,early2,0.95,8399,8397,2,0.9997618764138588,0.03700961924024306,0.43673025147505296,172,0.9589106545628284
all,0.03,0.5,ignore,early2,0.95,8399,8397,2,0.9997618764138588,0.03700961924024306,0.43673025147505296,172,0.9589106545628284
all,0.05,0.5,ignore,early2,0.95,8399,8397,2,0.9997618764138588,0.03700961924024306,0.43673025147505296,172,0.9589106545628284
all,0.01,0.3,ignore,any,0.8,9938,9935,3,0.9996981283960555,0.04379111751512508,0.443511749749935,173,0.9586717630195891
all,0.02,0.3,ignore,any,0.8,9938,9935,3,0.9996981283960555,0.04379111751512508,0.443511749749935,173,0.9586717630195891
all,0.03,0.3,ignore,any,0.8,9938,9935,3,0.9996981283960555,0.04379111751512508,0.443511749749935,173,0.9586717630195891
all,0.05,0.3,ignore,any,0.8,9938,9935,3,0.9996981283960555,0.04379111751512508,0.443511749749935,173,0.9586717630195891
all,0.01,0.3,ignore,early2,0.8,9935,9932,3,0.9996980372420735,0.043777898220242265,0.44349853045505216,173,0.9586717630195891
all,0.02,0.3,ignore,early2,0.8,9935,9932,3,0.9996980372420735,0.043777898220242265,0.44349853045505216,173,0.9586717630195891
all,0.03,0.3,ignore,early2,0.8,9935,9932,3,0.9996980372420735,0.043777898220242265,0.44349853045505216,173,0.9586717630195891
all,0.05,0.3,ignore,early2,0.8,9935,9932,3,0.9996980372420735,0.043777898220242265,0.44349853045505216,173,0.9586717630195891
all,0.01,0.2,ignore,any,0.8,9459,9456,3,0.9996828417380272,0.041680436765502926,0.44140106900031284,173,0.9586717630195891
all,0.02,0.2,ignore,any,0.8,9459,9456,3,0.9996828417380272,0.041680436765502926,0.44140106900031284,173,0.9586717630195891
all,0.03,0.2,ignore,any,0.8,9459,9456,3,0.9996828417380272,0.041680436765502926,0.44140106900031284,173,0.9586717630195891
all,0.05,0.2,ignore,any,0.8,9459,9456,3,0.9996828417380272,0.041680436765502926,0.44140106900031284,173,0.9586717630195891
all,0.01,0.2,ignore,early2,0.8,9456,9453,3,0.9996827411167513,0.04166721747062012,0.44138784970543005,173,0.9586717630195891
all,0.02,0.2,ignore,early2,0.8,9456,9453,3,0.9996827411167513,0.04166721747062012,0.44138784970543005,173,0.9586717630195891
all,0.03,0.2,ignore,early2,0.8,9456,9453,3,0.9996827411167513,0.04166721747062012,0.44138784970543005,173,0.9586717630195891
all,0.05,0.2,ignore,early2,0.8,9456,9453,3,0.9996827411167513,0.04166721747062012,0.44138784970543005,173,0.9586717630195891
all,0.002,0.4,ignore,any,0.5,5745,5742,3,0.9994778067885117,0.02531494970058297,0.42503558193539287,173,0.9586717630195891
all,0.002,0.4,ignore,early2,0.5,5734,5731,3,0.9994768050226718,0.02526647895267933,0.4249871111874892,173,0.9586717630195891
all,0.005,0.3,ignore,any,0.5,5581,5578,3,0.9994624619243863,0.02459229491365597,0.4243129271484659,173,0.9586717630195891
all,0.005,0.3,ignore,early2,0.5,5570,5567,3,0.9994614003590664,0.02454382416575233,0.42426445640056226,173,0.9586717630195891
all,0.002,0.3,ignore,any,0.5,5106,5103,3,0.999412455934195,0.02249923989054424,0.42221987212535417,173,0.9586717630195891
all,0.002,0.3,ignore,early2,0.5,5097,5094,3,0.9994114184814596,0.022459582005895807,0.42218021424070573,173,0.9586717630195891
all,0.005,0.2,ignore,any,0.5,4411,4408,3,0.9993198821128996,0.0194367699093597,0.41915740214416963,173,0.9586717630195891
all,0.005,0.2,ignore,early2,0.5,4400,4397,3,0.9993181818181818,0.01938829916145606,0.419108931396266,173,0.9586717630195891
all,0.002,0.2,ignore,any,0.5,4010,4007,3,0.9992518703241895,0.017669790826690637,0.41739042306150054,173,0.9586717630195891
all,0.002,0.2,ignore,early2,0.5,4001,3998,3,0.9992501874531368,0.017630132942042204,0.4173507651768521,173,0.9586717630195891
all,0.005,0.4,ignore,any,0.5,6374,6370,4,0.9993724505804832,0.028086595194345667,0.42780722742915556,174,0.9584328714763497
all,0.005,0.4,ignore,early2,0.5,6359,6355,4,0.9993709702783456,0.028020498719931612,0.42774113095474153,174,0.9584328714763497
all,0.01,0.4,ignore,any,0.8,10692,10687,5,0.9995323606434717,0.047113566962338226,0.4468341991971481,175,0.9581939799331104
all,0.02,0.4,ignore,any,0.8,10692,10687,5,0.9995323606434717,0.047113566962338226,0.4468341991971481,175,0.9581939799331104
all,0.03,0.4,ignore,any,0.8,10692,10687,5,0.9995323606434717,0.047113566962338226,0.4468341991971481,175,0.9581939799331104
all,0.05,0.4,ignore,any,0.8,10692,10687,5,0.9995323606434717,0.047113566962338226,0.4468341991971481,175,0.9581939799331104
all,0.01,0.4,ignore,early2,0.8,10688,10683,5,0.9995321856287425,0.04709594123582781,0.44681657347063775,175,0.9581939799331104
all,0.02,0.4,ignore,early2,0.8,10688,10683,5,0.9995321856287425,0.04709594123582781,0.44681657347063775,175,0.9581939799331104
all,0.03,0.4,ignore,early2,0.8,10688,10683,5,0.9995321856287425,0.04709594123582781,0.44681657347063775,175,0.9581939799331104
all,0.05,0.4,ignore,early2,0.8,10688,10683,5,0.9995321856287425,0.04709594123582781,0.44681657347063775,175,0.9581939799331104
all,0.01,0.5,ignore,any,0.8,11896,11890,6,0.9994956287827841,0.05241891064197302,0.45213954287678293,176,0.957955088389871
all,0.02,0.5,ignore,any,0.8,11896,11890,6,0.9994956287827841,0.05241891064197302,0.45213954287678293,176,0.957955088389871
all,0.03,0.5,ignore,any,0.8,11896,11890,6,0.9994956287827841,0.05241891064197302,0.45213954287678293,176,0.957955088389871
all,0.05,0.5,ignore,any,0.8,11896,11890,6,0.9994956287827841,0.05241891064197302,0.45213954287678293,176,0.957955088389871
all,0.01,0.5,ignore,early2,0.8,11888,11882,6,0.9994952893674294,0.05238365918895219,0.45210429142376213,176,0.957955088389871
all,0.02,0.5,ignore,early2,0.8,11888,11882,6,0.9994952893674294,0.05238365918895219,0.45210429142376213,176,0.957955088389871
all,0.03,0.5,ignore,early2,0.8,11888,11882,6,0.9994952893674294,0.05238365918895219,0.45210429142376213,176,0.957955088389871
all,0.05,0.5,ignore,early2,0.8,11888,11882,6,0.9994952893674294,0.05238365918895219,0.45210429142376213,176,0.957955088389871
all,0.002,0.5,ignore,any,0.5,6867,6861,6,0.9991262560069899,0.030258965986754267,0.4299795982215642,176,0.957955088389871
all,0.002,0.5,ignore,early2,0.5,6853,6847,6,0.9991244710345834,0.030197275943967816,0.42991790817877773,176,0.957955088389871
all,0.01,0.3,ignore,full4,,91,84,7,0.9230769230769231,0.00040098527811193216,0.40012161751292186,177,0.9577161968466317
all,0.02,0.3,ignore,full4,,91,84,7,0.9230769230769231,0.00040098527811193216,0.40012161751292186,177,0.9577161968466317
all,0.03,0.3,ignore,full4,,91,84,7,0.9230769230769231,0.00040098527811193216,0.40012161751292186,177,0.9577161968466317
all,0.05,0.3,ignore,full4,,91,84,7,0.9230769230769231,0.00040098527811193216,0.40012161751292186,177,0.9577161968466317
all,0.01,0.2,ignore,full4,,76,69,7,0.9078947368421053,0.00033488880369787744,0.4000555210385078,177,0.9577161968466317
all,0.02,0.2,ignore,full4,,76,69,7,0.9078947368421053,0.00033488880369787744,0.4000555210385078,177,0.9577161968466317
all,0.03,0.2,ignore,full4,,76,69,7,0.9078947368421053,0.00033488880369787744,0.4000555210385078,177,0.9577161968466317
all,0.05,0.2,ignore,full4,,76,69,7,0.9078947368421053,0.00033488880369787744,0.4000555210385078,177,0.9577161968466317
all,0.005,0.5,ignore,any,0.5,7680,7671,9,0.998828125,0.03384139489999603,0.43356202713480596,179,0.9572384137601528
all,0.005,0.5,ignore,early2,0.5,7659,7650,9,0.9988249118683902,0.03374885983581636,0.4334694920706263,179,0.9572384137601528
all,0.01,0.4,ignore,full4,,130,121,9,0.9307692307692308,0.0005728361115884745,0.4002934683463984,179,0.9572384137601528
all,0.02,0.4,ignore,full4,,130,121,9,0.9307692307692308,0.0005728361115884745,0.4002934683463984,179,0.9572384137601528
all,0.03,0.4,ignore,full4,,130,121,9,0.9307692307692308,0.0005728361115884745,0.4002934683463984,179,0.9572384137601528
all,0.05,0.4,ignore,full4,,130,121,9,0.9307692307692308,0.0005728361115884745,0.4002934683463984,179,0.9572384137601528
all,0.002,0.2,ignore,any,,7453,7434,19,0.997450690996914,0.03284113492053001,0.4325617671553399,189,0.9548494983277592
all,0.002,0.2,ignore,early2,,7431,7412,19,0.9974431435876733,0.03274419342472273,0.43246482565953265,189,0.9548494983277592
all,0.02,0.2,ignore,any,0.5,21607,21587,20,0.9990743740454482,0.09520976817763208,0.49493040041244196,190,0.9546106067845198
all,0.03,0.2,ignore,any,0.5,21607,21587,20,0.9990743740454482,0.09520976817763208,0.49493040041244196,190,0.9546106067845198
all,0.05,0.2,ignore,any,0.5,21607,21587,20,0.9990743740454482,0.09520976817763208,0.49493040041244196,190,0.9546106067845198
all,0.01,0.2,ignore,any,0.5,21606,21586,20,0.9990743312042951,0.09520536174600447,0.4949259939808144,190,0.9546106067845198
all,0.02,0.2,ignore,early2,0.5,21591,21571,20,0.9990736881107869,0.09513926527159042,0.49485989750640036,190,0.9546106067845198
all,0.03,0.2,ignore,early2,0.5,21591,21571,20,0.9990736881107869,0.09513926527159042,0.49485989750640036,190,0.9546106067845198
all,0.05,0.2,ignore,early2,0.5,21591,21571,20,0.9990736881107869,0.09513926527159042,0.49485989750640036,190,0.9546106067845198
all,0.01,0.2,ignore,early2,0.5,21590,21570,20,0.999073645206114,0.09513485883996281,0.4948554910747727,190,0.9546106067845198
all,0.002,0.3,ignore,any,,9537,9517,20,0.9979029044772989,0.04202413843245601,0.4417447706672659,190,0.9546106067845198
all,0.002,0.3,ignore,early2,,9509,9489,20,0.9978967294142391,0.04190075834688311,0.44162139058169303,190,0.9546106067845198
all,0.005,0.2,ignore,any,,8073,8053,20,0.9975226062182584,0.03557312252964427,0.4352937547644542,190,0.9546106067845198
all,0.005,0.2,ignore,early2,,8039,8019,20,0.9975121283741759,0.03542330385430575,0.43514393608911567,190,0.9546106067845198
all,0.005,0.3,ignore,any,,10263,10242,21,0.997953814674072,0.04522320779409626,0.4449438400289062,191,0.9543717152412805
all,0.005,0.3,ignore,early2,,10216,10195,21,0.9979444009397024,0.045016105507598894,0.4447367377424088,191,0.9543717152412805
all,0.02,0.3,ignore,any,0.5,23148,23125,23,0.9990063936409193,0.1020000793157693,0.5017207115505792,193,0.9538939321548017
all,0.03,0.3,ignore,any,0.5,23148,23125,23,0.9990063936409193,0.1020000793157693,0.5017207115505792,193,0.9538939321548017
all,0.05,0.3,ignore,any,0.5,23148,23125,23,0.9990063936409193,0.1020000793157693,0.5017207115505792,193,0.9538939321548017
all,0.01,0.3,ignore,any,0.5,23147,23124,23,0.9990063507149954,0.1019956728841417,0.5017163051189516,193,0.9538939321548017
all,0.02,0.3,ignore,early2,0.5,23131,23108,23,0.9990056633954434,0.10192516997810004,0.50164580221291,193,0.9538939321548017
all,0.03,0.3,ignore,early2,0.5,23131,23108,23,0.9990056633954434,0.10192516997810004,0.50164580221291,193,0.9538939321548017
all,0.05,0.3,ignore,early2,0.5,23131,23108,23,0.9990056633954434,0.10192516997810004,0.50164580221291,193,0.9538939321548017
all,0.01,0.3,ignore,early2,0.5,23130,23107,23,0.9990056204063986,0.10192076354647243,0.5016413957812823,193,0.9538939321548017
all,0.02,0.5,ignore,full4,,268,244,24,0.9104477611940298,0.0011809236761977783,0.4009015559110077,194,0.9536550406115624
all,0.03,0.5,ignore,full4,,268,244,24,0.9104477611940298,0.0011809236761977783,0.4009015559110077,194,0.9536550406115624
all,0.05,0.5,ignore,full4,,268,244,24,0.9104477611940298,0.0011809236761977783,0.4009015559110077,194,0.9536550406115624
all,0.01,0.5,ignore,full4,,267,243,24,0.9101123595505618,0.0011765172445701746,0.4008971494793801,194,0.9536550406115624
all,0.002,0.4,ignore,any,,11166,11138,28,0.9974923876052302,0.04920221555382236,0.4489228477886323,198,0.9526994744386049
all,0.002,0.4,ignore,early2,,11130,11102,28,0.9974842767295597,0.049043584015228625,0.44876421625003854,198,0.9526994744386049
all,0.02,0.4,ignore,any,0.5,25052,25023,29,0.9988424077917931,0.11038992513472665,0.5101105573695366,199,0.9524605828953655
all,0.03,0.4,ignore,any,0.5,25052,25023,29,0.9988424077917931,0.11038992513472665,0.5101105573695366,199,0.9524605828953655
all,0.05,0.4,ignore,any,0.5,25052,25023,29,0.9988424077917931,0.11038992513472665,0.5101105573695366,199,0.9524605828953655
all,0.01,0.4,ignore,any,0.5,25051,25022,29,0.9988423615823719,0.11038551870309904,0.510106150937909,199,0.9524605828953655
all,0.02,0.4,ignore,early2,0.5,25026,24997,29,0.9988412051466475,0.11027535791240896,0.5099959901472189,199,0.9524605828953655
all,0.03,0.4,ignore,early2,0.5,25026,24997,29,0.9988412051466475,0.11027535791240896,0.5099959901472189,199,0.9524605828953655
all,0.05,0.4,ignore,early2,0.5,25026,24997,29,0.9988412051466475,0.11027535791240896,0.5099959901472189,199,0.9524605828953655
all,0.01,0.4,ignore,early2,0.5,25025,24996,29,0.9988411588411589,0.11027095148078135,0.5099915837155913,199,0.9524605828953655
all,0.005,0.4,ignore,any,,12161,12130,31,0.9974508675273415,0.053586615023287994,0.4533072472580979,201,0.9519827998088868
all,0.005,0.4,ignore,early2,,12094,12063,31,0.9974367454936333,0.053291384104238546,0.4530120163390485,201,0.9519827998088868
all,0.02,0.5,ignore,any,0.5,28629,28589,40,0.9986028153271158,0.1261517310666649,0.5258723633014748,210,0.9498327759197325
